Address,Balance
0xFfB7CD05118da46bf8F622Cb5437e9418ccCeb59,2.0876692702247404e+20
0xA174060f50dc531808110D09bCC738E01F23ed2D,2.065787161018855e+20
0xAca5eee16Df64adC22789D91FF5739e2425c628E,199093670060133296872
0xAe9DB1fF69cfCa2720fF2e5d81807d7383138A39,1.9901576182946238e+20
0x778AdF8b7EeF6Ca8302190e8E2F056106172CE87,194822924355118814330
0xA246f0aeFd4adbb66D9848fB2D4f12f3f59ed12C,190863875800179927186
0x838007969d43F55FE84FC09701d0F9903e9190ec,1.8620897994953572e+20
0xCAab37Ac807222099bE187146A8fEb59F1697eAF,1.844263780879954e+20
0x54Bcd31Ca05680f24F9Ad644187E06C5DeAEc649,1.8234437873782817e+20
0xF19f4490A7fCCfEf2DaB8199ACDB2Dc1B9027C18,1.7986761017102185e+20
0x81B47C0803e94768Bdb05B9b00B18D609579DCcb,1.7950598193809906e+20
0x8a72c47F190f2118227A83Da784A2Ce45C54f484,1.7896032727167356e+20
0x86A9EbD5e233156243ADF4c31491631B14Ea9E71,1.778205090874505e+20
0x6255Cb7a706314835A22889500C8D55130912926,1.7453119914164188e+20
0x2E15D7AA0650dE1009710FDd45C3468d75AE1392,1.737875849143398e+20
0x8a14E4af27e6e6feC7063a47982D8E300a3787FE,1.6837796963101494e+20
0x7570d37ab044F042A2C498cc894caAB8fda4D65E,1.651652700904308e+20
0xA27aD8a4D386441E38F18B56D374B7F81c4FD3fD,1.6290263103718316e+20
0x7a8170b3Ecf2b6850A62368879C8AA4fc1521106,162452136639832543467
0xc2EdaD668740f1aA35E4D8f227fB8E17dcA888Cd,1.5978391737591205e+20
0x0C1345544FAB2d81eE980Af27d9940E885330A25,157272727617278009470
0x022766B23FEF0F84B3C654E954141B0b4e38005c,1.5142062772664497e+20
0x4221D9f090F38025a042815364c51Aa1b32A7d60,1.4900472795801374e+20
0x9790B848f3366BB8e3EA8E59b9fF0446B79E1134,1.4764404381897602e+20
0x68F593572402632C724bc2d2fCa05e91541269F3,1.4717427866377391e+20
0x66eA6012719c8c85807b1ADe47203114Ac93e251,1.439463502690111e+20
0x9bdA29aE037FAf29594136A6F6dB197aC580748a,1.4305230801407156e+20
0xE35B827177398D8d2FBA304d9cF53bc8fC1573B7,141950436772437995175
0x03f35Bf158c39dE0D3a9E59C60CD5Dfdd89012d6,1.3972536342157297e+20
0xd6Fd705EE0B31a9300D3E2154bccE777270CBb6f,1.3703008666307305e+20
0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,1.3447028447442813e+20
0xF6F7a399405ca3A6434b390d0221353748cf1884,1.3345804308753275e+20
0x0Ee13879255435F2D86c180Dc78e4ca001303995,1.3275684784440407e+20
0xa4Fd05DA9535111C508e5a2AEAC053569C7d5e3d,130000000000000000000
0xC643Fc22FCde1d2C75bC19BE5b992c6E52f6724a,1.2822447421022488e+20
0x0fDD1641838d73ADbDD6415650b35b2eE753e2F7,1.25e+20
0x1B02Ab3621631a28484F846F286ae7ce343901F1,1.2433872614514858e+20
0xf2Bc07DAc20b616e95c7F33B0340EaFfAd1756a7,1.2356646341229086e+20
0x131A45A8920FE58a61705b5f9970800d09408Fe7,123250836843855617935
0x5BFA69517E17411bEDA54ea2d3672709F4867254,1.2212262237661941e+20
0x5f1F880450457275Df5456EeA2Cb2D5B6c53936C,1.2058257910240834e+20
0xC13bA51d26d1b2022Fa51e25243bb49A54c4A953,1.1945340744600633e+20
0xd3537114D0E65f7e27D456d50E1F8d508C302225,1.178664822366888e+20
0x4E9ba296decFB2bAc193EcB546407Be5c2c21543,1.1488021899980092e+20
0xFA93F9224B1d14AE26959dAD4D9013939833cAAA,1.1265750687615541e+20
0x897a6E6BbAA68D26F965949f1bf0B7DfF723f22b,1.1200386137342833e+20
0xDd79dc5B781B14FF091686961ADc5d47e434f4B0,1.1176371647996396e+20
0x7e6d0C66124a459Bf9529dcbb56a0d90DCc584db,110552619666698616454
0x0990fD97223D006eAE1f655e82467fA0eC5f0890,1.101277708685576e+20
0x2B91f933D5Bc5d254a8AC3AE65c46Ec78cab2Daa,1.0822771595007956e+20
0x767D2D13fA64FC0216B44D7830a8057D50bdffE6,1.0814763024100232e+20
0x4D89D373A7Ec36cEC559d81c3820FB22c460053f,1.0377712237602565e+20
0x932a824A4d3d0680e0b352De150e6f212B8aC841,1.0335749902575668e+20
0x3b96f28e3B45a19FA3e89232D0680E54872D3d58,1.029596134140252e+20
0xA06CD20fE609E67Be9AE2441B9e08c48C8851c42,1.0213422494172902e+20
0xde1f90725eBebD36fA4Cc8Eb1fdfe732b8fbb995,100695774426778076647
0xe12c849046d447e60E6Fb47bacA6Dc8561D3Cbf7,1.005929669838286e+20
0xeE4c633368f1fDbC0Be5845C32Dd592C40368bb0,1.0015178565022712e+20
0xA271D68B4d808cb60Ab68ECA70827B20CFC255ef,1.0005891432376014e+20
0x54366DD092C464af154507C3DDbb31206B804AA2,98534631050047778721
0x584C7c9B0A8fB3F648c3912316A2c5E873CF39bb,9.798405310687609e+19
0x66821f1F6e4fEA21742fB7e990f82D181972d6f7,9.745064017013128e+19
0xf75200b7684A120fBa433145609112616749C082,9.703896895337246e+19
0x07EAa9E32BA4c69698B8adba66fd6eE63c591894,9.063691951671244e+19
0xc6c77B16A85C3946e0BDfC71fdb7eFD3d89359d0,9.008767682839757e+19
0x9F96C56ff184776365752f7b27d1c5342f295DFD,8.851998390408813e+19
0x8e101059Bd832496fC443D47ca2B6D0767b288DF,8.809749463862297e+19
0x07F57Aea5835720d4a3342b6c9B43c13fE9C1dcc,8.80400181302626e+19
0xb84848Ce4a46a44f06864B5deCc2fe07b842CF30,8.603733518627825e+19
0xA89f778740c6562dAaC0fa1e09F48e0283A39611,8.455556843268307e+19
0x21EC813b2Ecc31767FeB95f3E3097906810bc798,8.403758645325052e+19
0xEb78c83629694eCf185Ee4aa3a11eaC22Fc5bCC5,8.398094362230674e+19
0x430847cCa05a32cFAF482c40009b153Ca1eee89f,82624301865587693461
0x2AB7249404146652fbd5BaeC337B66BcF8070cE3,8.203386041684825e+19
0x3c728c550EAd2dC6Eb54378E863e6128483f7010,82000000000000000000
0xc229d7D3dD662A1b107E29AA84bb0C8Ff609CF3A,8.16805706190103e+19
0xbd52889A4cB198a0E2cE36b52Cdf75c4e65875A8,8.151181620811535e+19
0xa19ed0aE46e89461e56063f1eD268a0dc225745f,8.132911393950718e+19
0x28aC01eBF289292783cFAAD9Bbf2c7fE2666dfBd,8.132534227283563e+19
0xf1B1Ac4CC89b151DE017e06ed7D82436505a6056,8.021059642890523e+19
0x2c224349Def54E0Dc9577FFF828564Fa62a003d2,7.978664879577216e+19
0xeeFD6537Adbda7b1A9Da3f6607dDA26b048489c2,7.968840905344526e+19
0xa0905c79c5382874447A7B6733635236FD4401d1,78090703132192541050
0x7251cDf96fcBF566A699b79A8A3d0E899310e958,7.676969178758704e+19
0x39A7baA3fcb68Ad38377Ea4ebB402296Dd69D981,7.657896622713612e+19
0x9A84790535FFB45459dd9a2C7538eA0f93bFCe23,7.512997469084015e+19
0x6EbC7326Ab81Eb57aea889955a7cC26fDc3ca0Ae,7.510783324292188e+19
0x293Df745D884beac9cAFB957949F2F7ae9934De2,7.3642989856211706e+19
0x7A198392A9Fd3B24cd6F3CBF9f15ED48269c8fCF,73588307674555133593
0xcd2f332AfdB1c90A5127D6D846D65Ea1DD2b1586,7.267257501715951e+19
0x2e8955155FBbfef14e56012A27dae10D8bc1d882,71773104040488379116
0x6B6c51C444fea186e7dAb8963730f37FAFf1dB16,7.0166836199999226e+19
0xCb70c73907Ac286Cf2D4FF39B3212D5d9e803Ed4,6.997938815420132e+19
0xaC9e6fA8Ad5214F365E99eE96227598eA1E4B20c,6.9674078110641955e+19
0x7763D4CE482C35B59AA0fc48Ae2EABd00F60b82e,6.953153680186337e+19
0x16f25eD38639bcDE3ca822E7Df8064bfc4620682,69066569247935177885
0xe42A70EcCABF2062580aAA2463084538C65776BA,6.851062005122569e+19
0x3b0455182504A6f45C2D32D6edA19E16Bb4A39Da,6.824850753347693e+19
0x3bbEc29ab82DB1F0bE3F67261CC902C4e35ab70D,6.791994871991386e+19
0x72Aa7371CD5113fb7f1b1452867A421B2A375353,6.786538034568381e+19
0x599f6CdDB25412084CFA7FDE24bA808C6ADdA5e3,66611637224299672661
0x049940FeDA4277b7F01eF10fCA0B975c541D8Fca,6.5845533772011184e+19
0x19dfdc194Bb5CF599af78B1967dbb3783c590720,6.506221519735843e+19
0xA9d72E76a817c529979bDf736de2F80f0C25BB3F,6.303325384029917e+19
0xDF84B6941601d20E8b0A8FD787541709144e4C8e,6.24430313834934e+19
0x8b3d48AD8CC723a8aF4D191f6900d28CbAE1dC87,6.043465466384644e+19
0xb16Ff5f0399440d1180d3af7FD82C64F6A875dd5,5.898666228920224e+19
0x776f8B9C6A6ea638362e5038c7B4Cff79F21D4f7,5.853303658135321e+19
0xFDF4127eF86173df4109d067bBea67e6552D4700,5.840064832818516e+19
0x11c3946dc1b186C2E8cdEbbAe4527B418a2395eE,58115344727861824787
0xf4d430dD8EaA0412c802fFb450250cC8B6117895,5.7331166877412295e+19
0xf4E061b4a6Ef2eB347C787D2297Be10A2E617926,5.6220776645943116e+19
0xD2145d856942d9fBe466a8611BA592c4854a4A82,5.6061133989288894e+19
0x81aFcF6Dd79897cBa488471eCEc2f41BF3f7CA9B,5.5529935138586395e+19
0x62b8Aa8A3c9c328Fd2717Af6e3C0B27F9581a6c3,5.5455600260595655e+19
0xb96753cA4F3a6667dF8690A794ca0bc7206c6D31,5.511243515677892e+19
0xa04a83c3f12D055da8feC806cc11Df3483776670,5.483591040249307e+19
0x949397d9db7cc625f643bB8c458818696FC4eC55,5.472328938646143e+19
0xc2A036f59B42bDACBeF688AD6462D861C8392572,5.42967478953409e+19
0xF8132edE85C4A4626F0e3fcE678378B90Fc6bBfe,54000000000000000000
0xCFFE08BDf20918007f8Ab268C32f8756494fC8D8,5.380641957556567e+19
0xA2B0D0BB58cdCc9fa97a04c2F1C1E5df351046f2,5.147761675636259e+19
0xC0471F8a0ca9ac3E234448344284dcA8e93E0b58,5.145476604399881e+19
0x5f4f120D8435ea38F0F4635A910fEe03801BE88d,5.084165904303581e+19
0x8b941bA67C0cFF1489A34e83230595C0cd2AD3bC,5.070260204758479e+19
0xbA0D6D3245C87fd89a70435d72ac3728039bDFc3,5.025106372271704e+19
0x4Ab3D7F4c46E511Ca09eeCDAC483e43ED96bd7Aa,5.014524674118974e+19
0xC0E7dC00D7B898C5318a402873D0DD75eB217D2E,5.008649163900397e+19
0xFC2d1efaA05d0B350F4639856bCE2a745588Ad2e,4.913730229234954e+19
0x065E4A5E386Fdf73a55B02Fb6f06070DA0B98b69,4.854779763701833e+19
0xEd20d792D027957F2FBF606b575fdFC6d85112af,4.833770291770043e+19
0x67829CE84c3ff466C3240837baEa122cbd067419,48000000000000000000
0xC02bFC8c96477d82Ae78d3212b802C4bfC820F90,4.794697762995824e+19
0x866c23701eFdDB1a70b9C2293e160D17EF1EE2C2,4.693785102673292e+19
0x14A03CA8740A0044E63d3Bb0432540d9509473d1,4.663357488907955e+19
0xaD3537445290B89aeF571e4F0f9Dc77376FB5571,4.6533225196929245e+19
0x1Db5FB7005412B6E593a9B28AFeC4c7430B1e812,4.61131488516068e+19
0xBc6221d25A193601535d3e4CCF5C3F87Cc9eb820,4.5569169988918665e+19
0x385BAe68690c1b86e2f1Ad75253d080C14fA6e16,4.533468261114197e+19
0x536FDC52Df8EF6C5ec7B5616d6442965d451170b,45265195897237145956
0xdead25C40A9cee31f008BD292810eeb684A595D3,4.5145215189298184e+19
0xd1C1d7adE57144F0b7BFAd2aaf3e99d26FA89B29,4.4819824148102636e+19
0x2479CF68992Ae53D4238a0e9e3F1eA27067Ee293,44558053260000072206
0xD87C38c434288b97d47E77B341Ac7DA721E94bfC,4.449764646975918e+19
0x56584eE28735e10b381275B913b934Ed656b0E28,4.328682464402798e+19
0x0ff9965e13bd0aA031Cf8254ebdaAe286FBff124,4.3125367039486886e+19
0x894e7d13Ab2Fd0c113Ac3f72E10FdcCE699EB74d,4.231412331810557e+19
0xD81eD022BBFe903f3e1BD75b7242a4CceBb3d6cd,4.223740491565204e+19
0x9061A702Ce509DE1D549Ab3e720aF56a88EA2Bd2,4.136374884272471e+19
0xc5150Ee35Bbd51F9B1A6EE0D7A0A6f9BD8E96E75,4.134823093975621e+19
0x84F87dc95e563cb472A1fBC6cDec58E9b74aC882,4.1292702792572854e+19
0xA7c6ffA9a954a772E7ff860719581c87b0E923E2,4.067955135912192e+19
0x321F011917E384E43E5E85b8D6f4a56DcDfE31e8,4.06531471656113e+19
0x4e7E664d589dC58D5B9B99c5b4147B59EbDb098A,40234807270323546612
0xd0dC07B98769f23A7BDbef15A35Faa256CB65dCF,3.917266202155785e+19
0x8fE867C05774175Ba57a4174E3c21522C3153e15,38983679147425447328
0x76d2DDCe6b781e66c4B184C82Fbf4F94346Cfb0D,3.898076536208288e+19
0x652Fb0DBD43CE7a92f836243c79a98c8c1F9B005,38839482146908347927
0x367B2e968D71A633aC2EF239A042f3F35ac39DE4,37603422896366487796
0x25A3c7e4d6B690Df368D41eA24eC2dD13321960D,3.731973135395977e+19
0x5F4252E5D5239733913DdF4D1dFb12391eafC65A,3.716574652795504e+19
0xB1AdceddB2941033a090dD166a462fe1c2029484,3.713863057339542e+19
0x0D494F627E4688DB949190Fb994C043B9B19C0F9,3.706289425476558e+19
0x3d9979626D07df08a649Ea51a24556ddD1B7f51e,37028036923721510982
0x11c9Ac11ce9913E26faA7a9EE5B07c92b0C8c372,3.6514605494784893e+19
0x9C16695c0436834498B836799507F8F499d8f3e9,3.5854902939896357e+19
0xA8Ba3B0D8f921756050fC4413b6205cBAC4677D8,3.583683250651198e+19
0x1a805EBa84C7c31E39dA8EeFeC0087D02FE958E6,3.5622788808899916e+19
0xD0cf0a50568D84842A2995ef6D94577C3dA5f777,3.5263922615240835e+19
0xd455712e43582134F101a0C686d26548B5438A3b,3.5054551505131495e+19
0xADFbE7EBcA364A3A1616136CFd7e0EA3a34cd18b,34562352104273041497
0x4819f3327F0aAD05298B6CE9E59821055948fb5c,33662363264611533908
0x9008D19f58AAbD9eD0D60971565AA8510560ab41,33661004164492165024
0xCB49CCDDB93Adc78B17F5FE8Ed9a80522978513a,3.3520283459701096e+19
0xb29B8924D1D70cf28394842fDa80AB64cC25D2eB,3.3504802565147333e+19
0x81498b961434b208406B6A2d53Eb669003A049e4,3.280954494349594e+19
0x09Fa38EBa245bb68354B8950FA2fe71f02863393,3.2446592140215206e+19
0x08c9573a3a9235B712237747a88989dCb24d4a34,3.228924118640214e+19
0x5D1a5b4dFB0978da25CB4E4C864454949108D672,32068987002742300000
0xCe9392aF59c6aC9804FBB5e1492cC52Ff0F17a68,31990321740868205458
0xFb19bdF16FF7df84eF2E9783905AbcB3AA43EC31,3.172521665440563e+19
0x4F532e0ae9954A85E5396F3E8d1876556317bFBA,3.155765475089919e+19
0xD5DC994f2b4D81c3a160D3b1bAd5a37DA1aFf0dD,3.085049414416394e+19
0x9cD04BE59Bddd21F8aE8dC84782FD027471aAD11,3.074215048049962e+19
0x4Fa7095836Ea52468059974a05d8c0fAa95e5D7d,3.0697272298258887e+19
0x389FB28bC3439091BEca0E573738429F8d9afbf1,3.066325459862276e+19
0x742cc86eA8ae6DB7BA37bD4548355fa65a7Fc2D8,30000000000000000000
0xfd79A2B6305C3dB50f037fEf63A9a7AE8CC8dbE8,2.954700512798604e+19
0x77779046cf7f44cDd676a163BacA7E1585639997,2.9283506429474857e+19
0x201b0eA27717c02b67E2802F80bb1A4B3cDC9A85,2.900971835866533e+19
0xE11fc0B43ab98Eb91e9836129d1ee7c3Bc95df50,2.847113073815212e+19
0xCF8BAF60A43ECA451e12D11a6DaF3fFa3474FfFD,2.840957961836172e+19
0xE9123B736c6396cB66E4B635B32Aac73a5B2397e,2.816310826002578e+19
0xd4180C533Ddd997540Ac3Ec7d5B487b86B2bc704,2.8042865159687463e+19
0x3c229864378b3B0adF98aE247Ca33986AED8EC1E,2.7859908506891825e+19
0xBE97ce9d999c25F9a5f080891118ACF44C218CBC,2.785556607997925e+19
0xC64805A0EC83875767001EA655dE432bbfc6C9c8,2.759049686813284e+19
0xD184B496874221b2CcB594245e6164D8401554FA,2.7535681473785643e+19
0xF94F7b6b956225BcE60A5f0C7B82D347071E48dC,2.752647053653542e+19
0x05980f2A80B2f3066567146eb949463567C53796,2.698715913860649e+19
0x600f06Cb31BFd41F827C325B908fDa00FC169AB6,26902797044545597618
0x606aa08b47409be0AcbC5D573e3202920C01Ca12,2.63466254411422e+19
0xfC346690666B1F3e0b8FA729f94cCe64969eD074,2.6136298207105233e+19
0x1fD834197f433e4D962314FDa651298Fc4A5c334,25935950792009164798
0xb002c989A1a6cc4D92a8c472619A7803ab7850c0,2.542608067789474e+19
0x8740D9eC65b40bE5EbB84BD22607e81260fe3a3a,2.527192149565883e+19
0x91C5fA6872f3a93b999843EaF06EB34a18a69A12,2.5141904167026e+19
0x1cF4C800369Db976DE70EE018fa84e44A8e097E2,25050134789932063699
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,2.473909230805838e+19
0xA83F6BEC55a100CA3402245fC1d46127889354EC,2.469231532643441e+19
0x45AEDcd8Ca9Ca884E11E01cf63bE413B4eD7684f,2.457860231152113e+19
0x3e4399B25B31E4b2B02268da9b51AED41cA305Ca,2.4415012875259896e+19
0xD996c2971FC86Fd32Ea3d1881f70C0E0Cfd90EFe,2.379205940356616e+19
0x1A6Fcde3E1FD231096F7FeEF6741daF2360C9C4F,2.3622666987816653e+19
0xB4727A1D8875177Dd9Cf9a2Db6cED5E039E62788,2.269640872953933e+19
0x053bE9d5Adda195c12Ac6e33c70C3623a9323D5F,2.2499087614664106e+19
0x16E648667b6BB4c7E572f5cF71874f7dD047Da8D,2.2064967172039164e+19
0x9D6E728423f16747289EA285FF66e75440a26CD2,21583605029247803270
0xBDbFdf3e82fC9d2bE1352e252aB1Ce2287fC2122,2.1485373361411883e+19
0x4BDACfF260705678F18716d80F071cA771aEe745,21407259611253033773
0x1EE3377E11fDa1b2d55cE1A601Fd8c811a224C36,2.1389780111905006e+19
0x761892B06eCb4bFc7d67B610b9f6c8072E8Ada17,2.1345495822853587e+19
0xb8C1F1d5aff4Dd487371DDfC61a8fAE01d8A3F0c,21298632255464039124
0x5F723856AC7E6f6292473730449E79F483909867,2.117827595177695e+19
0x53F1dc04587aF2f5f36E0D4B49c9Ab547804C479,2.108953835780904e+19
0x1F634D48fd9fC9e6a9c27c19d28679cEC64BE963,21039792938922044905
0x3Bc38cF794ca4f823d74bccDb05dB79496e292d3,2.094215252888207e+19
0x5E7969CE2165421D73025f232C9F990eB8746ea3,2.072813702759213e+19
0xe0ea552A13303bBFc1f6A9F1AC8985A6d834fc61,2.0127788011583353e+19
0xcAF5a7db46E25b60af154601bb9669fb4AFA81aF,2.0122208611223454e+19
0x3738fD47290d36c1E2Bf3e0e21b642D66AdCE040,20057821512069724354
0xeDE1D96DE24A6DA0371eBfa93E0BB6aBe71c56F0,2e+19
0xEF989Ef6873e06C3Fd71c9e7c913A7512B824eC4,1.963993806693691e+19
0x8Cd9F9C08C6a3f891Bc570f1D6a3dc91C1F62Bb0,19619564749163468513
0xD64d9F5B9050a634ef9D0089d22766a36Ca8a2AA,1.934814003634888e+19
0x224A95e6B1920A272C8D6FC9a55044D2F5EBF075,1.9071119083121574e+19
0x6b865866D3dc3C46794393485724cf7D4eA8e6c5,1.8969490605638164e+19
0x7F825692DfaE7107D16Bf4E2071Fe06B1bC72297,1.8785528389920285e+19
0xCAE2D5AeD9F5E0075D49A4B5f492b4A73a64DC25,1.8427892159163587e+19
0xD71E16C95b4B7bddBA3cc1Fa678Bf1B4964E16F8,1.837514806890411e+19
0x705415B435751eCc1793A1071F8Ac9c2D8bfeE87,1.835384152444047e+19
0x88b617d618e3391e8507cFBe3906c20cfC72B43d,1.8340077042102045e+19
0x0ad59C344359Fdf8472E7FFbf4eB6AF4751138DA,1.828054172826564e+19
0x9fd86d2a6C0a8aC88d2c8a165EbE72BD655940FD,18009541485718732905
0xE472BA5BB03088224b688afcFd0e4a564a369c73,17920000000000000000
0x90aBCf1598ed3077861bCFb3B11EFcd1D7277223,17902239257456469563
0x805197344c4f5d990cFBc23E032631AeF0a6987A,1.7592766699274473e+19
0xd58C9520EA960Ea7F05B23F127C40553F27c7c04,17500000000000000000
0x2fD1fd25eE243103179bd046777928b0f4882E1A,17463547010282872725
0x57B72884D3f1D07A67db8Aaaf119B681aa154f15,1.6966166382717618e+19
